GEOID,ST,County,StdPop,Deaths,Crude,AgeAdj,pop.subset,geo.level,table.id,table.name
02185,AK,NORTH SLOPE,24904,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02188,AK,NORTHWEST ARCTIC,24605,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02220,AK,SITKA,30801,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02240,AK,SOUTHEAST FAIRBANKS,21833,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02261,AK,VALDEZ-CORDOVA,31600,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02270,AK,WADE HAMPTON,25441,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02282,AK,YAKUTAT,2019,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
02290,AK,YUKON-KOYUKUK,18052,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04001,AZ,APACHE,252276,46,18.23399769,19.59134217,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04003,AZ,COCHISE,447506,54,12.06687732,10.56266151,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04005,AZ,COCONINO,476821,56,11.74444917,13.18986798,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04007,AZ,GILA,188012,32,17.0201902,13.70980614,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04009,AZ,GRAHAM,121208,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04011,AZ,GREENLEE,29255,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04012,AZ,LA PAZ,69614,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04013,AZ,MARICOPA,13796830,1269,9.197764994,8.612504686,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04015,AZ,MOHAVE,703527,96,13.64553173,11.84614671,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04017,AZ,NAVAJO,375807,62,16.49783,17.2268213,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04019,AZ,PIMA,3512730,429,12.21272344,10.1673462,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04021,AZ,PINAL,1248614,123,9.850922703,10.12204488,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04023,AZ,SANTA CRUZ,171968,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04025,AZ,YAVAPAI,761188,136,17.8668082,13.09217205,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
04027,AZ,YUMA,686158,60,8.744341682,7.964513073,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05001,AR,ARKANSAS,68417,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05003,AR,ASHLEY,78132,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05005,AR,BAXTER,149692,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05007,AR,BENTON,804190,99,12.31052363,11.87284864,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05009,AR,BOONE,132240,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05011,AR,BRADLEY,40891,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05013,AR,CALHOUN,18404,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05015,AR,CARROLL,97365,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05017,AR,CHICOT,41322,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05019,AR,CLARK,83772,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05021,AR,CLAY,56204,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05023,AR,CLEBURNE,91491,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05025,AR,CLEVELAND,30754,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05027,AR,COLUMBIA,89260,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05029,AR,CONWAY,75216,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05031,AR,CRAIGHEAD,352349,49,13.9066664,13.70561239,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05033,AR,CRAWFORD,218869,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05035,AR,CRITTENDEN,185064,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05037,AR,CROSS,64196,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05039,AR,DALLAS,28859,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05041,AR,DESHA,47572,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05043,AR,DREW,66872,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05045,AR,FAULKNER,411763,34,8.257177065,8.923184879,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05047,AR,FRANKLIN,63700,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05049,AR,FULTON,43599,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05051,AR,GARLAND,348360,55,15.78826501,12.7854016,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05053,AR,GRANT,63064,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05055,AR,GREENE,151670,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
05057,AR,HEMPSTEAD,81412,NA,NA,NA,females,county,m4010307 created 06FEB20:13:46     downloaded 06FEB20:13:47,"Traumatic Brain Injury, All Intents, All Races, All Ethnicities, Females, All Ages"
